Codeblock,minflt,majflt,utime,stime,num_threads,vsize,rss,processor,stack_size,rchar,wchar,read_bytes,write_bytes,canceled_write_bytes,num_file_desc,nicRcvBytes,nicRcvPckts,nicSentBytes,nicSentPckts,IPInTruncatedPkts,IPInOctets,IPOutOctets
checking if there is a more critical commit we could work on_network,22418,0,18,19,1,180379648,1343,2,140519468089453,6664188269,1772100765,15876096,1538998272,154767360,6,21930914179,84179482,33280336199,25686220,0,18360348255,31865974257
disconnecting from the database_network,22420,0,18,19,1,180379648,1343,2,140519468089453,6664188269,1772100830,15876096,1539002368,154767360,5,21930916767,84179502,33280340827,25686226,0,18360350886,31865979002
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,22420,0,18,19,1,180379648,1343,2,140519468089453,6664188269,1772100830,15876096,1539002368,154767360,5,21930918719,84179517,33280345519,25686232,0,18360350964,31865979054
running another simple hack to avoid running tsts on debug builds_host,22596,0,18,19,1,180379648,1343,0,140519468089453,6664190226,1772101196,15876096,1539022848,154767360,6,21930920577,84179531,33280350355,25686238,0,18360354072,31865986838
checking if there is a more critical commit we could work on_network,22713,0,18,19,1,180379648,1343,2,140519468089453,6664202183,1772101347,15876096,1539031040,154767360,6,21930927176,84179579,33280354463,25686252,0,18360362267,31865991195
disconnecting from the database_network,22714,0,18,19,1,180379648,1343,2,140519468089453,6664202183,1772101412,15876096,1539035136,154767360,5,21930930351,84179600,33280355387,25686256,0,18360363144,31865992328
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,22714,0,18,19,1,180379648,1343,2,140519468089453,6664202183,1772101556,15876096,1539039232,154767360,5,21930932097,84179611,33280356379,25686260,0,18360364554,31865993392
running another simple hack to avoid running tsts on debug builds_host,22722,0,18,19,1,180379648,1343,0,140519468113120,6664202183,1772101652,15876096,1539043328,154767360,6,21930933033,84179619,33280357783,25686266,0,18360365518,31865996492
checking if there is a more critical commit we could work on_network,23007,0,18,19,1,180379648,1343,2,140519468089453,6664216097,1772101931,15876096,1539059712,154767360,6,21930944262,84179690,33280364182,25686288,0,18360376931,31866003833
disconnecting from the database_network,23008,0,18,19,1,180379648,1343,2,140519468089453,6664216097,1772101996,15876096,1539063808,154767360,5,21930945676,84179701,33280365630,25686292,0,18360378752,31866005486
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,23008,0,18,19,1,180379648,1343,2,140519468089453,6664216097,1772102140,15876096,1539067904,154767360,5,21930947014,84179709,33280367130,25686296,0,18360379232,31866007058
running another simple hack to avoid running tsts on debug builds_host,23180,0,18,19,1,180379648,1343,0,140519468089453,6664218054,1772102370,15876096,1539080192,154767360,6,21930949704,84179725,33280371510,25686308,0,18360382504,31866013018
checking if there is a more critical commit we could work on_network,23299,0,18,19,1,180379648,1343,3,140519468089453,6664230011,1772102521,15876096,1539088384,154767360,6,21930959552,84179791,33280377344,25686321,0,18360391608,31866019980
disconnecting from the database_network,23300,0,18,19,1,180379648,1343,3,140519468089453,6664230011,1772102586,15876096,1539092480,154767360,5,21930960786,84179799,33280379390,25686326,0,18360393322,31866022213
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,23300,0,18,19,1,180379648,1343,3,140519468089453,6664230011,1772102586,15876096,1539092480,154767360,5,21930961923,84179805,33280381488,25686331,0,18360393322,31866022265
running another simple hack to avoid running tsts on debug builds_host,23300,0,19,19,1,180379648,1343,3,140519468089453,6664230011,1772102730,15876096,1539096576,154767360,5,21930962933,84179814,33280383660,25686335,0,18360394170,31866024429
checking the existence of lock file_host,23300,0,19,19,1,180379648,1343,3,140519468089453,6664230011,1772102826,15876096,1539100672,154767360,5,21930964835,84179825,33280386080,25686341,0,18360396094,31866026677
checking the space in worker temp directory_host,23320,0,19,19,1,180379648,1343,3,140519468113120,6664230011,1772102966,15876096,1539108864,154767360,5,21930966153,84179836,33280388482,25686346,0,18360397106,31866031325
running the test cases on the worker_host,23465,0,19,19,1,180379648,1343,0,140519468113120,6664240056,1772103229,15876096,1539112960,154767360,6,21930967432,84179847,33280390960,25686351,0,18360398925,31866035697
figuring out the result of the test_host,25097,0,20,21,1,180379648,1343,0,140519468089453,8196068354,1906949480,17436672,1674960896,155066368,5,21937820603,84236901,33421998341,25784033,0,18366165202,32001546338
calculating the time it took to run the test_host,25284,0,20,21,1,180379648,1343,0,140519468113616,8196074699,1906949712,17436672,1674969088,155070464,5,21937823916,84236918,33422001015,25784038,0,18366168137,32001548998
writing the results to the results table in database_network,26070,0,20,22,1,180379648,1343,0,140519468089453,8196105501,1906950357,17436672,1674981376,155070464,5,21937829215,84236953,33422009445,25784055,0,18366172308,32001554514
commiting to the results table in the database_network,26143,0,20,22,1,180379648,1343,2,140519468089453,8196105501,1906950443,17436672,1674985472,155070464,6,21937832026,84236971,33422012355,25784060,0,18366175831,32001558554
writing the results to the metrics table in database_network,26274,0,20,22,1,180379648,1343,2,140519468089453,8196212049,1907002963,17436672,1675046912,155070464,6,21937833444,84236983,33422018567,25784070,0,18366232789,32001620480
removing the temporary directory on worker_host,26285,0,20,22,1,180379648,1343,2,140519468089453,8196212049,1907003049,17436672,1675051008,155070464,6,21937834822,84236994,33422021707,25784074,0,18366234315,32001623704
exiting from the database after writing to the results table_network,26493,0,20,22,1,180379648,1343,2,140519468089453,8196215961,1907003333,17436672,1675063296,155070464,6,21937839496,84237030,33422032017,25784089,0,18366237845,32001633826
writing the results to the summary table in database_network,26512,0,20,22,1,180379648,1343,2,140519468089453,8196215961,1907003427,17436672,1675067392,155070464,5,21937841426,84237043,33422035685,25784095,0,18366239740,32001637547
commiting to the SUMMARY table in the database_network,26552,0,20,22,1,180379648,1343,2,140519468089453,8196215961,1907003664,17436672,1675075584,155070464,6,21937842963,84237054,33422039497,25784101,0,18366244621,32001648255
exiting from the database after writing to the SUMMARY table_network,26552,0,20,22,1,180379648,1343,2,140519468089453,8196215961,1907003664,17436672,1675075584,155070464,6,21937844167,84237060,33422043389,25784107,0,18366245455,32001648307
sending a notification of the results if appropriate_network,26552,0,20,22,1,180379648,1343,2,140519468089453,8196215961,1907003758,17436672,1675079680,155070464,5,21937845397,84237072,33422047377,25784113,0,18366246724,32001652348
checking if there is a more critical commit we could work on_network,26853,0,21,22,1,180379648,1343,2,140519468089453,8196695484,1907004357,17436672,1675100160,155070464,6,21937850223,84237100,33422063147,25784140,0,18366253513,32001674481
disconnecting from the database_network,26855,0,21,22,1,180379648,1343,2,140519468089453,8196695484,1907004422,17436672,1675104256,155070464,5,21937851546,84237109,33422067519,25784146,0,18366254657,32001678974
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,26855,0,21,22,1,180379648,1343,2,140519468089453,8196695484,1907004566,17436672,1675108352,155070464,5,21937852965,84237115,33422071959,25784152,0,18366255922,32001683398
running another simple hack to avoid running tsts on debug builds_host,27025,0,21,22,1,180379648,1343,0,140519468089453,8196697441,1907004806,17436672,1675120640,155070464,6,21937855751,84237136,33422088179,25784172,0,18366257810,32001694782
checking if there is a more critical commit we could work on_network,27145,0,21,22,1,180379648,1343,3,140519468089453,8196709398,1907004957,17436672,1675132928,155070464,6,21937860765,84237172,33422092991,25784178,0,18366265087,32001706895
disconnecting from the database_network,27146,0,21,22,1,180379648,1343,3,140519468089453,8196709398,1907005022,17436672,1675137024,155070464,5,21937862397,84237185,33422098335,25784186,0,18366265826,32001707768
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,27146,0,21,22,1,180379648,1343,3,140519468089453,8196709398,1907005166,17436672,1675141120,155070464,5,21937862929,84237189,33422098557,25784187,0,18366266570,32001708584
running another simple hack to avoid running tsts on debug builds_host,27147,0,21,22,1,180379648,1343,0,140519468113616,8196709398,1907005262,17436672,1675145216,155070464,6,21937864087,84237196,33422099515,25784192,0,18366267910,32001709820
checking if there is a more critical commit we could work on_network,27438,0,21,23,1,180379648,1343,2,140519468089453,8196723312,1907005541,17436672,1675161600,155070464,6,21937874031,84237264,33422105545,25784211,0,18366277858,32001718246
disconnecting from the database_network,27438,0,21,23,1,180379648,1343,2,140519468089453,8196723312,1907005541,17436672,1675161600,155070464,6,21937876351,84237279,33422106737,25784215,0,18366278780,32001718298
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,27439,0,21,23,1,180379648,1343,2,140519468089453,8196723312,1907005606,17436672,1675165696,155070464,5,21937879190,84237293,33422108005,25784219,0,18366281488,32001719707
running another simple hack to avoid running tsts on debug builds_host,27447,0,21,23,1,180379648,1343,0,140519468113120,8196723312,1907005846,17436672,1675173888,155070464,6,21937880705,84237303,33422109405,25784223,0,18366285364,32001725443
checking if there is a more critical commit we could work on_network,27729,0,21,23,1,180379648,1343,2,140519468089453,8196737226,1907006147,17436672,1675190272,155070464,6,21937892082,84237378,33422117161,25784241,0,18366295492,32001732888
disconnecting from the database_network,27730,0,21,23,1,180379648,1343,2,140519468089453,8196737226,1907006212,17436672,1675194368,155070464,5,21937893471,84237391,33422118885,25784245,0,18366296211,32001734821
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,27730,0,22,23,1,180379648,1343,2,140519468089453,8196737226,1907006356,17436672,1675198464,155070464,5,21937894945,84237400,33422120677,25784249,0,18366297359,32001736737
running another simple hack to avoid running tsts on debug builds_host,27900,0,22,23,1,180379648,1343,2,140519468089453,8196739183,1907006580,17436672,1675210752,155070464,6,21937896347,84237409,33422122683,25784254,0,18366300095,32001743425
checking if there is a more critical commit we could work on_network,28011,0,22,23,1,180379648,1343,0,140519468089453,8196751140,1907006637,17436672,1675214848,155070464,6,21937906592,84237466,33422131721,25784271,0,18366309450,32001747710
disconnecting from the database_network,28020,0,22,23,1,180379648,1343,3,140519468089453,8196751140,1907006731,17436672,1675218944,155070464,6,21937908287,84237479,33422134039,25784276,0,18366310530,32001750538
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,28021,0,22,23,1,180379648,1343,3,140519468089453,8196751140,1907006796,17436672,1675223040,155070464,5,21937909031,84237486,33422136351,25784280,0,18366311407,32001753055
running another simple hack to avoid running tsts on debug builds_host,28021,0,22,23,1,180379648,1343,3,140519468089453,8196751140,1907006940,17436672,1675227136,155070464,5,21937911711,84237505,33422138959,25784286,0,18366313239,32001755491
checking the existence of lock file_host,28021,0,22,23,1,180379648,1343,3,140519468089453,8196751140,1907007036,17436672,1675231232,155070464,5,21937912593,84237512,33422141593,25784291,0,18366313903,32001758035
checking the space in worker temp directory_host,28033,0,22,23,1,180379648,1343,3,140519468089453,8196751140,1907007102,17436672,1675235328,155070464,5,21937913817,84237520,33422144283,25784296,0,18366315042,32001760635
running the test cases on the worker_host,28104,0,22,23,1,180379648,1343,2,140519468089453,8196761185,1907007322,17436672,1675239424,155070464,5,21937914748,84237529,33422147045,25784301,0,18366315522,32001763307
figuring out the result of the test_host,29634,0,23,25,1,180379648,1343,2,140519468089453,9728585002,2041853561,19693568,1811079168,155365376,5,21945473906,84294888,33563751371,25882019,0,18372764304,32137272031
calculating the time it took to run the test_host,29764,0,23,25,1,180379648,1343,2,140519468089453,9728589603,2041853760,19693568,1811087360,155369472,5,21945475066,84294897,33563754337,25882024,0,18372765118,32137274907
